,avg_poi_rating,avg_poi_review_count,avg_poi_price,avg_poi_distance,avg_poi_popularity,poi_popularity_sum,id,latitude,longitude,name,total_slots
58,3.772727272727273,63.81818181818182,1.7272727272727273,142.7325663186011,248.0909090909091,2729.0,625a2ad202275c8e2be3ce868e85b105,49.259183,-123.120126,Heather & 14th,18
59,2.5,236.0,2.0,269.41025424769066,590.0,590.0,6c0de983fb47a3439a9e3c36a3d15804,49.263837,-123.105173,8th & Ontario,16
60,4.0,2.0,1.0,85.76842787663111,8.0,8.0,92c9e62c0b42adf4759c430009d3987a,49.270721,-123.146175,1st & Chestnut,26
61,4.0,40.0,2.0,220.95147486265984,160.0,160.0,51e4d3731aebbf9c3186f310a08de6c8,49.265605,-123.152566,7th & Arbutus,16
62,3.8,131.9,1.8,164.31929826309502,506.4,5064.0,826af7eee4ce28b6fa4b4f0211305792,49.267222,-123.153157,5th & Arbutus,16
63,3.7,51.4,2.0,267.00186400274845,191.2,956.0,4cb84c9a3743287019ae00ceef9a1cd3,49.262255,-123.126217,10th & Oak,26
64,3.775,99.45,1.65,134.91131861713137,374.025,7480.5,56fef9ba0af67a4ff3e661a8e02c0b08,49.257654,-123.153212,Arbutus & 16th,40
65,2.5,16.0,1.0,321.0037652473466,40.0,40.0,c81f75a80312c51ceaef1304beac1990,49.25919,-123.148268,Cypress & 14th,12
66,3.65,80.8,2.0,206.69954553809438,310.75,3107.5,afacb2133f2462aba7748cc21b71c788,49.25741,-123.148531,Cypress & 16th,12
67,3.875,175.5,2.25,175.9361647971436,708.75,2835.0,a9f0b06d07f89b75e92c0cf686223aea,49.285953,-123.124066,Georgia & Thurlow,12
68,3.925,123.5,1.9,205.79405094308635,478.875,9577.5,686b314a6c3348efd2297d6b3dfed1a7,49.280881,-123.130672,Thurlow & Pendrell,15
69,4.175,182.05,1.7,170.1258309037853,755.25,15105.0,0d1b5c62f8d22e3650811df55596e25b,49.256845,-123.120071,Heather & 16th,11
70,3.3333333333333335,140.53333333333333,1.8666666666666667,194.84148404418903,521.6,7824.0,521c2122c791ed038168c3b8ff24061b,49.25849,-123.104799,14th & Ontario,16
71,4.0,99.5,2.0,54.94216643881409,398.0,796.0,838d5bb59963474ad08a6d5b156943ed,49.258425,-123.100792,14th & Main,14
72,3.725,101.2,1.75,196.33442962471358,383.05,7661.0,b9ab6ce009eda6006ade1d7568d9db9c,49.270905,-123.126006,David Lam Park - West,18
73,3.4583333333333335,128.91666666666666,1.5833333333333333,262.93914478947755,493.625,5923.5,9ec4163496363b31ab475cb851b57b21,49.273568,-123.129935,Beach & Seymour,18
74,3.6,186.35,1.9,134.01565002641476,726.6,14532.0,fedff7a263c182df94bda7307059cc52,49.277141,-123.122589,Richards & Helmcken,16
75,3.4583333333333335,104.08333333333333,2.0,142.37430060919226,370.125,4441.5,b9baf685b7053de899bf3467f61c2781,49.267859,-123.145782,Burrard & 4th,16
76,3.9,130.9,1.75,164.60604003280977,502.15,10043.0,8d6f0cbf7d44d2908c8ce73ed00dbf66,49.265336,-123.145823,Burrard & 7th,16
77,3.825,257.35,2.05,189.20037202745738,975.075,19501.5,988f8f74c4a12d1a30ddf2f7cd6318f8,49.267628,-123.127698,South False Creek Seawall,14
78,3.925,273.55,1.95,195.1173409714224,1057.225,21144.5,2f09a64507cf6257c67ca20af27339eb,49.275938,-123.145939,Chestnut & McNicoll,16
79,3.55,113.25,1.65,239.76659900135814,415.3,8306.0,73f388336d879bedc962cd412eb0296e,49.2756,-123.102661,Creekside Park North,16
80,3.8,218.35,1.8,138.01228454639948,807.275,16145.5,cb6fddfdac7d350d25be475c7ab9e05a,49.284157,-123.099917,Alexander & Main,20
81,3.975,354.25,2.0,111.1657871872247,1395.75,27915.0,cadc004f0903ef45e898032143c0832f,49.258924,-123.152591,Arbutus Greenway & 14th,20
82,4.025,399.85,1.95,159.15984117836524,1610.6,32212.0,57e928d8c30fab0ebffb3ede850f89d6,49.266774,-123.141135,Arbutus Greenway & Fir,16
83,3.6,23.2,1.6,149.21389989472652,85.5,427.5,6526a2eb3832f9ba0224d237e901ea5b,49.273355,-123.154493,Kitsilano Beach Park,38
84,3.575,190.5,1.9,163.112832606343,774.25,15485.0,e44c2235dd603dbee54fe08f7543e85a,49.276144,-123.151272,Arbutus & McNicoll,30
85,3.357142857142857,124.92857142857143,1.6428571428571428,231.2940238592252,471.2857142857143,6598.0,3596b4831ee2ea7812de753b32306835,49.268339,-123.157443,Vine & 4th,18
86,3.95,334.65,1.8,160.22126011965642,1379.625,27592.5,c448b73d92f7f8e1daafb3b9c5fbe6a6,49.284062,-123.095097,Alexander & Dunlevy,14
87,4.0,57.0,2.0,134.16335092958306,228.0,228.0,5fc29e0ac42c11abb45bf12aaeb925bd,49.261742,-123.13148,Alder & 11th,14
88,4.05,323.15,1.95,185.13270459462422,1288.475,25769.5,61901a235d4cfceb7f8f2c3888b98617,49.262206,-123.109091,10th & Columbia,14
89,4.0,13.0,2.0,268.3502194926708,47.0,94.0,175a074bf65455d1633639511dc129c8,49.27023,-123.10651,1st & Manitoba,31
90,3.775,134.85,1.9,132.82097842048177,492.55,9851.0,35eb539fb9298bb7e4f6759ca0256505,49.262062,-123.104656,10th & Ontario,20
91,3.5,141.0,2.0,289.7355497627059,493.5,987.0,7b8dfa12900bcb02b47a14e4e5010ba3,49.27033,-123.10275,Quebec & 1st,20
92,3.3333333333333335,39.333333333333336,1.6666666666666667,299.73449775420255,134.5,403.5,b30ed0719dd281867a4d39779c78b58a,49.258902,-123.109596,Columbia & 14th,14
93,3.375,106.0,1.5,271.222941114027,359.5,1438.0,e1a4d91fdae7e18483373f648141e53e,49.282224,-123.132778,Bute & Davie,18
94,3.625,156.125,2.125,290.8876733125094,635.25,5082.0,ace20c241ee38643c9060f290b215b9d,49.265071,-123.123864,7th & Laurel,14
95,3.642857142857143,98.14285714285714,1.5714285714285714,162.55791130011377,341.2857142857143,2389.0,3aed670ccdcd94b966c0f505f8b028c7,49.265198,-123.131043,7th &  Alder,16
96,3.75,85.5,1.25,215.20279606910137,259.625,1038.5,ae69aeab748d02e5a7d89da28a1a8511,49.273691,-123.102232,Science World,16
97,4.125,40.0,1.75,80.65474522976479,151.5,606.0,0c9ad3e3703e5869b82619ecdf54f43e,49.2685027,-123.0975014,1st & Scotia,20
98,3.769230769230769,96.84615384615384,1.8461538461538463,160.89333869886585,373.15384615384613,4851.0,852212d6d52b5f00544fad01d21c7db2,49.278529,-123.100017,Georgia & Main,20
99,4.5,159.0,2.3333333333333335,204.06405951046338,644.5,1933.5,f3708906ec71348f5a42579fede36a0d,49.288682,-123.11818,Shaw Tower,15
100,4.0,113.0,1.5,188.76047718166515,452.0,904.0,d145b7498709289702095a4a2fcb2e03,49.258864,-123.14353,Pine & 14th,12
101,3.775,209.15,1.8,152.71171970708386,832.575,16651.5,9449a6a83fbf88452e384350e5ac95b7,49.271741,-123.155421,York & Yew,20
102,3.875,103.55,1.6,187.51066793640015,396.9,7938.0,365da33e9ce06ea53db1173a0f8eae71,49.262822,-123.14338,Pine & 10th,20
103,3.85,300.15,2.1,195.68149450290736,1204.225,24084.5,707c1c54e0278fbae5d0ae3c42a25b71,49.263635,-123.099236,8th & Scotia,11
104,3.2142857142857144,104.42857142857143,1.8571428571428572,221.91463494256212,394.5,2761.5,5105df3dd0daf4c26980f4134f61e5cc,49.28763,-123.127245,Alberni & Jervis,20
105,3.1,62.5,1.9,209.92427540317144,195.2,1952.0,82c794442f54fabf9db6e392ca1fac0f,49.297933,-123.130758,Stanley Park - Information Booth,20
106,3.775,225.3,1.9,120.23076169103324,859.15,17183.0,2ca388bba54706770900ca2a9d7aa5be,49.258819,-123.131317,14th & Alder,14
107,3.5714285714285716,60.42857142857143,1.7142857142857142,94.91187534835387,223.03571428571428,3122.5,e7bf01431a6982f032996ad50a9e5bd7,49.280284,-123.097052,Pender & Gore,14
108,3.625,162.0,1.85,122.73174091271503,600.8,12016.0,1648ead5ea617d2cea115869d9516f5e,49.276294,-123.106534,Carrall & Seawall,18
109,3.625,99.5625,1.8125,248.07036002831597,363.875,5822.0,91035fe1d70b65c9cb8ec4a007af7c7f,49.277469,-123.081315,Glen & Union,13
110,3.590909090909091,111.36363636363636,1.7272727272727273,137.10206053162435,401.45454545454544,4416.0,d3aaff4414a8c3fd5480c470f77ff68a,49.277665,-123.073653,Adanac & McLean,22
111,3.95,260.25,1.85,180.69519348671096,1045.85,20917.0,b307709b305dd04328fbbf2c6db86419,49.277436,-123.070427,Commercial & Adanac,16
112,3.825,295.5,1.75,147.67919514240933,1147.075,22941.5,e9c4bd1fffbb1e5b058b8ea15f7307f6,49.280332,-123.070068,Pender & Commercial,16
113,3.3333333333333335,80.0,2.0,134.5384686779512,270.6666666666667,812.0,bb0847559ce71c93d8215c0997ea2811,49.279369,-123.091241,Keefer & Princess,14
114,3.2,65.6,1.4666666666666666,232.71929060191107,229.1,3436.5,1ef5c4ff3f0b09422bb1597fd9d7568b,49.283992,-123.091206,Alexander & Railway,20
115,3.675,90.6,1.85,156.91232699704113,355.925,7118.5,ac3b8198f03754a0afb8b6ed6d220cdd,49.274881,-123.069323,Napier & Commercial,14
116,3.825,83.8,1.6,135.88701681286904,311.25,6225.0,029a505bd4422a1afd127987757f71a6,49.275882,-123.071865,Britannia Parking Lot,14
117,3.85,322.35,1.7,190.9887344606134,1238.85,24777.0,0459b7e93703980b853cd65a9dc60596,49.273777,-123.092723,Thornton & National,14
118,3.975,290.25,1.8,141.1082252258242,1141.625,22832.5,a21f40838346e300063bdda3c5c04105,49.265005,-123.079481,Keith & 6th,28
